Start Time:  27-08-2025 17:21:23          Time Completed:  27-08-2025 18:11:12      Elapsed Time:  00:49:48
Sample ID:     

Experiment:    C:\IDEASVSM\LS_QC\Experiments\MvsH_1\MvsH_1.exp
Data File:     C:\IDEASVSM\LS_QC\8A_0825a.txt
Plot File:     C:\IDEASVSM\LS_QC\8A_0825a.oc2
VSM Exp File:  C:\IDEASVSM\LS_QC\Experiments\MvsH_1\MvsH_1.stp
VSM Data File: C:\IDEASVSM\LS_QC\8A_0825a.dat

***DATA***

Field(G)	 Moment(emu)	
-7000.01 	-0.0285372 	
-6000 	-0.0283731 	
-4999.98 	-0.0281637 	
-4000.01 	-0.0277592 	
-2999.16 	-0.0271314 	
-2000 	-0.0259406 	
-999.999 	-0.0228471 	
-949.993 	-0.0225365 	
-899.995 	-0.0222114 	
-849.995 	-0.0218538 	
-799.995 	-0.0214693 	
-749.998 	-0.021045 	
-700.002 	-0.0205754 	
-649.994 	-0.0200563 	
-599.997 	-0.0194834 	
-550.008 	-0.0188431 	
-499.995 	-0.0181318 	
-449.997 	-0.0173461 	
-399.998 	-0.0164615 	
-350.005 	-0.0154615 	
-299.997 	-0.0143681 	
-249.99 	-0.0131547 	
-200.008 	-0.0118276 	
-189.996 	-0.0114848 	
-180.002 	-0.0109418 	
-169.996 	-0.0107245 	
-159.99 	-0.0104741 	
-149.999 	-0.0102076 	
-140.007 	-0.00992464 	
-129.997 	-0.00963417 	
-119.999 	-0.00914838 	
-110 	-0.00893082 	
-100.001 	-0.00866762 	
-89.9979 	-0.00838337 	
-79.9951 	-0.0080861 	
-70.0023 	-0.00779351 	
-59.9999 	-0.00748703 	
-49.9968 	-0.00718602 	
-39.9949 	-0.00685001 	
-29.9951 	-0.00651927 	
-19.9996 	-0.00617109 	
-17.9952 	-0.00603989 	
-16.0001 	-0.00593945 	
-14.0108 	-0.0057987 	
-12.0142 	-0.0057017 	
-10.0033 	-0.00559496 	
-8.00534 	-0.00547221 	
-5.9876 	-0.00537106 	
-4.00168 	-0.00512179 	
-2.00088 	-0.00502243 	
 0.0015044 	-0.00484126 	
 1.99814 	-0.00471434 	
 4.00251 	-0.00456187 	
 6.00456 	-0.00444792 	
 7.99451 	-0.00427218 	
 10.0003 	-0.00413405 	
 12.0005 	-0.00403168 	
 14.0023 	-0.00390467 	
 16.0038 	-0.0037876 	
 18.0035 	-0.00366017 	
 20.0181 	-0.00355239 	
 30.0045 	-0.00319208 	
 40.0055 	-0.00277741 	
 50.0044 	-0.00227032 	
 60.0037 	-0.00179734 	
 69.993 	-0.0012536 	
 80.0063 	-0.000799945 	
 90.0103 	-0.000221854 	
 100.011 	 0.000189156 	
 110.002 	 0.000938649 	
 119.998 	 0.00127696 	
 129.997 	 0.00163745 	
 140.005 	 0.00198266 	
 150.013 	 0.0023232 	
 160.008 	 0.00267245 	
 169.998 	 0.00302576 	
 179.999 	 0.00335333 	
 189.993 	 0.00367007 	
 200.014 	 0.00396827 	
 250.001 	 0.00540253 	
 300.008 	 0.00671793 	
 350.004 	 0.00831997 	
 400.003 	 0.0100615 	
 450.007 	 0.0117989 	
 500.005 	 0.0134285 	
 550.011 	 0.0149067 	
 600.015 	 0.0162333 	
 650.002 	 0.0173919 	
 699.999 	 0.0183976 	
 750.012 	 0.0192629 	
 800.007 	 0.0199998 	
 850.013 	 0.0206323 	
 900 	 0.0211815 	
 950.012 	 0.021656 	
 1000 	 0.0220771 	
 2000 	 0.0258005 	
 3000.01 	 0.0270908 	
 4000.02 	 0.0277565 	
 5000.02 	 0.0281749 	
 6000.01 	 0.0283935 	
 7000.02 	 0.0285548 	
 8000 	 0.028681 	
 9000.01 	 0.0287784 	
 9999.99 	 0.0288495 	
 11000 	 0.0289058 	
 12000 	 0.028946 	
 13000 	 0.0289808 	
 14000 	 0.0290021 	
 15000 	 0.0290174 	
 16000 	 0.029029 	
 17000 	 0.0290329 	
 18000 	 0.0290322 	
 19000 	 0.0290258 	

	
	
